,p_value,sidak_cor_pval,holm-sidak_cor_pval,holm_cor_pval,simes-hochberg_cor_pval,hommel_cor_pval,fdr_bh_cor_pval,fdr_by_cor_pval,fdr_tsbh_cor_pval,fdr_tsbky_cor_pval,log2FC
Setd5,0.05061228789079865,1.0,1.0,1.0,0.5,0.5,0.0818076382336484,0.8645809349312507,0.03604047229868389,0.03824771236845773,0.00705135199556
Parl,0.226774004072,1.0,1.0,1.0,0.5,0.5,0.276339208988203,1.0,0.1217416346641717,0.12919750294368762,-0.0058631886851
Arcn1,0.19366904032854593,1.0,1.0,1.0,0.5,0.5,0.24389784838718373,1.0,0.10744954674527436,0.11403011936068565,0.00345941354659
RP23-433P19.11,0.45227062847675603,1.0,1.0,1.0,0.5,0.5,0.4663705187631983,1.0,0.20546020060379247,0.21804327620163985,-0.000583155335892
Mybpc2,1.6455446653438452e-05,0.30182897056267277,0.252951150839241,0.2916223033343402,0.2915576038056225,0.18528832931771697,8.720473074701562e-05,0.0009216199033193909,3.841816914241748e-05,4.0771027385665025e-05,0.0336599926487
Jagn1,0.04906175573465476,1.0,1.0,1.0,0.5,0.5,0.0797266442217241,0.8425880283119781,0.03512368740353412,0.03727478047447934,-0.00615145634991
Rnf123,1.2633759627788781e-05,0.24107115187054995,0.20211593845482345,0.2257905520678411,0.2257779183082133,0.14899476199123196,6.947918276081435e-05,0.0007342881188922586,3.0609153566743304e-05,3.248376136029445e-05,-0.0166119359033
Gsdma3,0.13582018039799554,1.0,1.0,1.0,0.5,0.5,0.18401570373417983,1.0,0.08106838207470349,0.0860332831954237,0.0105840490508
Zdhhc20,0.029461125878956357,1.0,1.0,1.0,0.5,0.5,0.052103652998883074,0.5506554888487064,0.0229543390215378,0.024360140156540182,-0.00796760731137
Zdhhc18,0.009552074901329,1.0,1.0,1.0,0.5,0.5,0.020374775105862577,0.21533004118428548,0.008976136381024647,0.009525865244946221,-0.0226645557072
Zdhhc23,1.822088955198547e-07,0.003970446239430991,0.0035861674071918648,0.003592612792964975,0.003592612792964975,0.003099555521688248,1.8768978458895357e-06,1.983592399691326e-05,8.268700366223067e-07,8.775103462775931e-07,-0.050144115851
Zdhhc8,0.43058314927120095,1.0,1.0,1.0,0.5,0.5,0.4500857155029805,1.0,0.19828590718252126,0.21042960485600326,-0.00175694226714
A1cf,3.632321722847513e-05,0.5475579222211195,0.46477136822110365,0.6250499220676,0.5,0.3403795632947808,0.00017134589953096986,0.0018108626677379059,7.548668167025735e-05,8.010974063396966e-05,0.0134431467599
Clec4a4,1.7954305824618543e-05,0.3243079354860464,0.27164605482400017,0.3169653150278158,0.31685770833111065,0.19881027370756615,9.35807814032287e-05,0.0009890049538665451,4.1227147399361404e-05,4.3752036944320735e-05,-0.043013531911
Ngb,0.23283431890197315,1.0,1.0,1.0,0.5,0.5,0.28220312368428213,1.0,0.12432499068970916,0.1319390724045764,0.00179802115312
Sema5b,0.002452495106708908,1.0,0.9999999999999958,1.0,0.5,0.5,0.006397881465596155,0.06761576863160536,0.0028185958513130627,0.002991216166939274,-0.0308750934483
Sin3a,0.0008217491795515621,0.9999999839803152,0.9999944921792281,1.0,0.5,0.5,0.002518850623158724,0.026620377677973348,0.0011096832529158087,0.0011776439977222025,0.0131715438701
Crhbp,0.009049556849224387,1.0,1.0,1.0,0.5,0.5,0.01949115105723773,0.20599149379943288,0.008586854539689005,0.009112742470797311,0.0187116092659
Kif1b,0.32106856617246465,1.0,1.0,1.0,0.5,0.5,0.36229193408242266,1.0,0.15960823092144472,0.1693831772605468,0.000261593563918
Fbxw2,0.044658223305970864,1.0,1.0,1.0,0.5,0.5,0.07371740204802622,0.7790795793585277,0.03247630714939838,0.03446526572531174,-0.00523560633421
Zfp30,0.001314667141491969,0.9999999999996646,0.9999999921818333,1.0,0.5,0.5,0.0037517035403837875,0.03964973717082261,0.00165281837294823,0.0017540425442242255,0.0420720369998
Orm1,0.29471234954906783,1.0,1.0,1.0,0.5,0.5,0.33921744868632064,1.0,0.14944273330190155,0.158595110283724,0.00381841457203
Nfatc2,0.008118820687441368,1.0,1.0,1.0,0.5,0.5,0.017770887505373697,0.1878109534231063,0.007828989965841788,0.008308463714555521,0.018019361788
Xlr3a,0.07158649815704957,1.0,1.0,1.0,0.5,0.5,0.10936139602802168,1.0,0.04817931979451958,0.05112998382310379,-0.0197638549108
Xrcc1,0.38980509130538943,1.0,1.0,1.0,0.5,0.5,0.4187499770991842,1.0,0.18448090270756862,0.19577913534973815,0.00109608797135
Ogdh,0.020988100137588207,1.0,1.0,1.0,0.5,0.5,0.03930651900090437,0.41540946151794667,0.017316543293473444,0.018377066804668496,-0.00599885883638
Kcnh1,0.0048917734745334935,1.0,1.0,1.0,0.5,0.5,0.011539454774398524,0.12195429195684557,0.005083723343177585,0.005395067705529796,0.0210222911815
Scin,1.0025599788802255e-10,2.188987669460296e-06,2.1292352071489162e-06,2.129236883145823e-06,2.129236883145823e-06,2.058957428626319e-06,3.655363595481605e-09,3.8631572101726474e-08,1.610375672114022e-09,1.7090005092532641e-09,0.0614529556628
Myl6,0.020493600690182835,1.0,1.0,1.0,0.5,0.5,0.038510825154441174,0.40700020115365915,0.01696599922875193,0.018005054239216403,-0.00608611783832
Tiam1,0.08470283156447656,1.0,1.0,1.0,0.5,0.5,0.12566830937786075,1.0,0.0553633538474692,0.05875399234955301,0.00924646205594
Satb1,0.23899083465258314,1.0,1.0,1.0,0.5,0.5,0.28788742216083,1.0,0.12682921653224438,0.1345966654831899,-0.00927813611169
Adora1,0.0009104928507842412,0.9999999976963168,0.9999983244937154,1.0,0.5,0.5,0.002743151295040343,0.028990890857283708,0.0012084992354581415,0.0012825118042915327,-0.0306075887814
Adora2a,0.0043535450228344074,1.0,1.0,1.0,0.5,0.5,0.010453547312428568,0.11047791995796974,0.004605325254110579,0.004887370904094627,-0.0138404386942
Adora2b,0.014495492111629938,1.0,1.0,1.0,0.5,0.5,0.028900360316770464,0.30543236648831784,0.01273209516749176,0.013511851614437327,0.0159030178675
Icam5,0.03930086625431197,1.0,1.0,1.0,0.5,0.5,0.06636272271260074,0.701351928576326,0.02923619262492015,0.03102671566009433,0.0108424436241
Epha5,1.7562510182021248e-12,3.8346219422003e-08,3.799321079966944e-08,3.799297827676657e-08,3.799297827676657e-08,3.7323846638831555e-08,1.8901437766364012e-10,1.997591311573431e-09,8.32705550401463e-11,8.837032466008083e-11,0.0678708607283
Grb2,0.018822364014214308,1.0,1.0,1.0,0.5,0.5,0.03590240906575292,0.37943325423597846,0.01581685778160105,0.016785535494371732,0.0119497855273
Nr2f1,0.14586934141141833,1.0,1.0,1.0,0.5,0.5,0.19466686075587922,1.0,0.08576076456951554,0.0910130430192402,-0.00324946602887
Prdm1,5.669002234894779e-07,0.012301414307578584,0.010906212316015185,0.01096611792318046,0.01096555102295697,0.009097047886335651,4.961330225042202e-06,5.243363110200816e-05,2.1857211429275874e-06,2.319582077047417e-06,-0.0396276157617
Nr1h2,0.1686753235485412,1.0,1.0,1.0,0.5,0.5,0.21847928682679235,1.0,0.09625136301121717,0.10214612108897037,-0.00475813255871
Gm2a,2.0459388890728978e-11,4.4671070054125295e-07,4.384655611922028e-07,4.3846516331721274e-07,4.3846516331721274e-07,4.269874461495138e-07,1.1032989723323742e-09,1.1660173519292063e-08,4.860599438886648e-10,5.158278940856512e-10,0.0466808329558
Clpb,0.016031632990426318,1.0,1.0,1.0,0.5,0.5,0.03142355536534108,0.332098658062175,0.013843692363250705,0.014691526771317135,-0.0113829389691
Klra5,0.1272898736231201,1.0,1.0,1.0,0.5,0.5,0.17464509190948227,1.0,0.07694014560214849,0.08165221959884521,0.0150831428763
Klra6,0.0001515400110044048,0.9634463899571312,0.9141966526970616,1.0,0.5,0.5,0.0005870696593807975,0.0062044235225024716,0.00025863438003040633,0.0002744740217058313,0.0337670087864
Klra2,0.0006345303907963848,0.9999990423025391,0.9999248970635621,1.0,0.5,0.5,0.002013126497042759,0.021275651351492144,0.0008868857641776266,0.0009412016393909585,-0.0692980908168
Akap4,0.052189385865944495,1.0,1.0,1.0,0.5,0.5,0.08399341705350885,0.887681255835645,0.03700342029118355,0.03926963454355242,-0.0144441613402
Lrmp,0.03522577198395779,1.0,1.0,1.0,0.5,0.5,0.06054842355968916,0.6399037275753754,0.026674694798051207,0.02830834306767715,0.0135761349046
Skil,1.900313643823311e-06,0.04064249818332566,0.03514360086783297,0.035775963917279587,0.035769603717686185,0.02800180300815781,1.3775381175045876e-05,0.0001455845956747939,6.068763924281684e-06,6.440435493862133e-06,0.0445586084404
Hnrnpd,0.16002067745840926,1.0,1.0,1.0,0.5,0.5,0.2095618719147944,1.0,0.0923227830882297,0.09797694168239501,0.0039779821553
Sik1,1.994027366754173e-06,0.042603480056695786,0.0367983201316614,0.037492423005366725,0.03748771449497845,0.029270327716584506,1.4345170848669065e-05,0.00015160639632045395,6.319785581814956e-06,6.70683056427126e-06,0.0599734328884
Ptprn,0.001007629044353185,0.999999999724288,0.9999995469354032,1.0,0.5,0.5,0.002989810849476746,0.031597703042415784,0.0013171654557624266,0.0013978331104032048,-0.024338970113
Nr1d2,1.2276452383775356e-08,0.0002680081429691228,0.0002509237550769594,0.00025095523962913584,0.00025094296317675204,0.00023022031155293924,1.920864529975264e-07,2.0300584237123334e-06,8.462396223244511e-08,8.980661907319086e-08,-0.0419539149369
Lama2,0.08088487360767099,1.0,1.0,1.0,0.5,0.5,0.12090102213984798,1.0,0.053263118620646595,0.0565251316344134,-0.00134424451039
Ppp5c,0.3670040982639749,1.0,1.0,1.0,0.5,0.5,0.40072819915567726,1.0,0.17654138259954474,0.18735337225433127,-0.00204334478494
Itgae,0.4052243479329833,1.0,1.0,1.0,0.5,0.5,0.4307765593928063,1.0,0.18977923077765887,0.20140195089940946,0.0029328003399
Chuk,0.0007944180857798652,0.9999999708909832,0.9999919402380738,1.0,0.5,0.5,0.00244782005128248,0.025869693761808105,0.0010783906326502781,0.0011444349118575013,0.0125322480196
Klra8,0.11914954950177653,1.0,1.0,1.0,0.5,0.5,0.1653830576677914,1.0,0.07285974313943783,0.07732191952819371,-0.00516638442115
Fshb,2.64067681804018e-08,0.000576399202970479,0.0005353858962984237,0.0005355292586985485,0.0005354764451621877,0.0004838776201376826,3.6980744736515744e-07,3.90829604045456e-06,1.629192010719726e-07,1.7289692238931318e-07,-0.061481937104
Foxd4,0.4760931781539479,1.0,1.0,1.0,0.5,0.5,0.48416526973395124,1.0,0.21329970365351641,0.22636289685678976,-0.00228889572156
Psmb6,0.4641665968757092,1.0,1.0,1.0,0.5,0.5,0.47529091952119795,1.0,0.2093900959455163,0.22221385158763124,-0.000892816730838
Rgl1,0.030476920797828155,1.0,1.0,1.0,0.5,0.5,0.0536307862772491,0.5667949392237847,0.02362711977653472,0.02507412427392079,-0.00668250269041
Si,2.1812065059274063e-05,0.3788917039750178,0.31793575062088797,0.3826272452697856,0.38260441535842243,0.23216762049091313,0.00011080391056104158,0.0011710269438813942,4.8814821639949576e-05,5.180440594477277e-05,0.0375216819481
Map3k12,4.796857915781599e-10,1.0473405930633284e-05,1.0086303431799948e-05,1.0086353139513969e-05,1.0085393767930811e-05,9.634009438055763e-06,1.2930197004095732e-08,1.3665229868533488e-07,5.6964168261608896e-09,6.045284603714833e-09,0.0368199865925
Tbx2,0.07720718554248002,1.0,1.0,1.0,0.5,0.5,0.11638826054750019,1.0,0.05127501503189541,0.054415269877023754,0.00521420302492
Samhd1,4.1177391708516476e-05,0.5930584361826305,0.5062569791621352,0.7057255720315638,0.5,0.37043604252498735,0.00019104699756985734,0.0020190729782835494,8.41660286536804e-05,8.93206400976853e-05,-0.0322418257351
Slc27a1,0.002164187116198024,1.0,0.9999999999998482,1.0,0.5,0.5,0.005744982642170982,0.06071563207516007,0.0025309603386939033,0.002685964885478868,-0.0332245672854
P4ha1,0.3840643956640282,1.0,1.0,1.0,0.5,0.5,0.4139297073769486,1.0,0.18235732597136892,0.19352550361246815,-0.000796772638441
P4ha2,0.005257956105612845,1.0,1.0,1.0,0.5,0.5,0.012273292150205515,0.12970982454722102,0.005407016451077533,0.005738160373660938,0.0261521948983
Adam2,0.43254719903220273,1.0,1.0,1.0,0.5,0.5,0.45149022064975264,1.0,0.19890466393835168,0.21108625636231293,-0.00130252421375
Cyb561,0.45227303124905927,1.0,1.0,1.0,0.5,0.5,0.4663705187631983,1.0,0.20546020060379247,0.21804327620163985,-0.00111617559226
Tcf4,0.022284739448385264,1.0,1.0,1.0,0.5,0.5,0.041306827549824926,0.4365496468688223,0.01819778209223074,0.019312275639432438,-0.00629905650395
Csnk2a1,0.056033835338990104,1.0,1.0,1.0,0.5,0.5,0.08913684166210309,0.9420393445528149,0.0392693633758253,0.041674351624572434,-0.00299868871072
Slc30a1,8.456368799071314e-06,0.16859408446548185,0.1418790173431681,0.15300953705039635,0.15300953705039635,0.10639803222991527,4.9354813247506835e-05,0.0005216044797554806,2.1743333728486227e-05,2.3074968815236538e-05,0.0249757966841
Bag1,0.0032316688353582193,1.0,1.0,1.0,0.5,0.5,0.008109692031799747,0.08570697394823502,0.0035727364502098455,0.003791542879445589,0.0154840166762
Khdrbs1,0.37078092303833043,1.0,1.0,1.0,0.5,0.5,0.40361277679485136,1.0,0.1778121874136519,0.18870200544103335,0.00430310667778
Epha1,0.003381698717334293,1.0,1.0,1.0,0.5,0.5,0.008430073151350723,0.08909290970993719,0.0037138808117084645,0.003941331397650605,-0.0181050649577
Igf1r,0.0037554839327423057,1.0,1.0,1.0,0.5,0.5,0.009220781772899037,0.0974494839129956,0.004062228628447185,0.004311013209486611,0.0160616038084
Ctf1,0.28786130613564126,1.0,1.0,1.0,0.5,0.5,0.33299299726214004,1.0,0.1467005423039537,0.15568497826104477,-0.00130063648928
Marco,0.4701263489993086,1.0,1.0,1.0,0.5,0.5,0.4800201577585772,1.0,0.2114735686305649,0.22442492316640708,0.00343736381588
Calcr,1.719133035582672e-05,0.3129572306492776,0.2621992018920625,0.30407879948361344,0.3038567640392373,0.19192839225421082,9.022968918007708e-05,0.0009535890622714548,3.975081891651376e-05,4.218529312627759e-05,-0.0363620340077
Tcf15,0.2531592992623116,1.0,1.0,1.0,0.5,0.5,0.3011494164896266,1.0,0.13267180714544832,0.14079707604963623,-0.00611984532619
Gcdh,0.45623272958339645,1.0,1.0,1.0,0.5,0.5,0.4692574643704978,1.0,0.20673204862965186,0.21939301648990012,-0.00346334533242
Grb10,0.014679729322389885,1.0,1.0,1.0,0.5,0.5,0.029217382250759285,0.30878280082427734,0.012871759634975432,0.013660069604926989,-0.0164327150275
Mageb1,0.017920958829047613,1.0,1.0,1.0,0.5,0.5,0.034435021262222476,0.36392522165521085,0.015170397981190712,0.016099484315603794,0.0142123260973
Mkrn3,1.1422762974018871e-10,2.494042905754057e-06,2.4244784517790663e-06,2.4244814412355054e-06,2.4244814412355054e-06,2.341894864933349e-06,4.082970969364445e-09,4.315072448257422e-08,1.7987587136720985e-09,1.908920763596647e-09,-0.077216234855
Atf3,0.2694092131395146,1.0,1.0,1.0,0.5,0.5,0.31613418517762204,1.0,0.13927336847227015,0.14780293925582502,0.0055969417602
Irgm1,0.0002435659748505285,0.9951007210824085,0.9787647757910307,1.0,0.5,0.5,0.0008824387097085931,0.009326020175284515,0.00038875963857685065,0.0004125685899320459,-0.0454738447524
Stxbp3a,0.11329023150966322,1.0,1.0,1.0,0.5,0.5,0.15879079681218855,1.0,0.06995551316920591,0.0742398247200926,-0.00453763824791
Cldn11,2.6556483630092244e-06,0.0563344853714306,0.04835931057847753,0.04956767669556717,0.04956236539884116,0.038092620119004314,1.827325079397924e-05,0.00019312016086529195,8.050306832796844e-06,8.543334772832256e-06,0.0331784762531
Cdkn2c,0.00024815736207887474,0.995568159180679,0.9801821893643814,1.0,0.5,0.5,0.0008963959500243306,0.009473526742419185,0.0003949085208062671,0.00041909405044624756,-0.0422046645934
Cdkn2d,0.0018762831077643945,1.0,0.9999999999943159,1.0,0.5,0.5,0.005086661125116132,0.053758185985895816,0.002240935850622519,0.002378178319652743,-0.0191290517648
Tmem45a,0.3391705317373416,1.0,1.0,1.0,0.5,0.5,0.37790617421683587,1.0,0.16648710679636092,0.17668333869299632,-0.00546849693519
Elf1,0.0013803120063040778,0.9999999999999202,0.9999999967744058,1.0,0.5,0.5,0.003919230326049966,0.04142023767792217,0.0017266225385304855,0.0018323667258106924,-0.0141275079728
Nfkbib,0.000571153567769603,0.9999961756791412,0.9998175465810358,1.0,0.5,0.5,0.001839854311237049,0.01944443080001234,0.0008105504543276164,0.0008601912977255163,-0.0132742236894
Gas8,5.384415259130094e-05,0.6913862794161958,0.5989647797185705,0.9136814253217856,0.5,0.43506075293771157,0.00024117779665185326,0.0025488784350231083,0.00010625122405396064,0.00011275840734642224,-0.0298276428561
Gas7,0.00015451482177463612,0.965745498320055,0.9180294966687357,1.0,0.5,0.5,0.0005962666346107114,0.006301621407865064,0.0002626861206522137,0.00027877390458778067,-0.0524916936238
Rasa3,1.869738447599888e-07,0.004074065692512452,0.0036788451788486443,0.003685628427908899,0.0036854414540641394,0.0031763116747826896,1.9220277431683596e-06,2.03128776118219e-05,8.467520775641866e-07,8.986100304587768e-07,-0.0312331185257
Klf4,0.007174732930892652,1.0,1.0,1.0,0.5,0.5,0.016016751918858,0.16927243772785516,0.007056203018571728,0.007488348688416889,-0.0201259757325
Nfe2l2,0.11521512541421708,1.0,1.0,1.0,0.5,0.5,0.16104212814271662,1.0,0.0709473404142526,0.07529239481055536,-0.00381660381696
Traf3,0.3502058945938906,1.0,1.0,1.0,0.5,0.5,0.3869115650390021,1.0,0.17045444463269036,0.18089364967823748,-0.00414491475172
Mertk,0.11232621168004281,1.0,1.0,1.0,0.5,0.5,0.15780238655391063,1.0,0.06952006761299195,0.0737777110094795,-0.00571030080746
Plk3,0.420791558783648,1.0,1.0,1.0,0.5,0.5,0.442795974965258,1.0,0.19507440153846373,0.2070214157755267,0.00429423878826
Cnot7,0.004290104556637534,1.0,1.0,1.0,0.5,0.5,0.010329487461065668,0.10916679810437917,0.004550670508747397,0.004829368917802714,0.00890524439609
Adam1a,5.099480322704041e-10,1.113414447861949e-05,1.0718031388745608e-05,1.0718087742259354e-05,1.0718087742259354e-05,1.0232617215537929e-05,1.3614614668530239e-08,1.438855409225721e-07,5.997938009370357e-09,6.365271961061809e-09,-0.0645093218691
Il15ra,0.06889720507991326,1.0,1.0,1.0,0.5,0.5,0.10592009442538092,1.0,0.04666324944021888,0.04952106420737066,-0.0105059233583
Zbtb17,0.25636812050028546,1.0,1.0,1.0,0.5,0.5,0.3041693659435997,1.0,0.13400225020662662,0.14220899993078961,-0.00185537176014
Akt2,8.634097866032184e-08,0.0018833931952992877,0.0017205027887772228,0.0017219844784014586,0.0017217254554654777,0.0015171836770191754,9.953373432256954e-07,1.0519185119612768e-05,4.3849729341797036e-07,4.6535234649547595e-07,-0.0201775604061
Dst,0.0014037773151727442,0.9999999999999521,0.999999997612034,1.0,0.5,0.5,0.003976643577391065,0.04202700745631571,0.0017519160287132296,0.0018592092746343195,-0.0259196452979
Slc34a1,0.16742476317703858,1.0,1.0,1.0,0.5,0.5,0.21725118742337246,1.0,0.09571032205850599,0.1015719449636589,-0.00549937254044
Ppp1r1b,9.108069249834503e-08,0.001986679865476182,0.0018134099054445407,0.00181505604010702,0.0018147827980295249,0.0015977375078059686,1.0404622995900912e-06,1.0996086516653883e-05,4.5837715763291595e-07,4.864497206396267e-07,0.0408699038627
Il12rb1,0.30339106266283045,1.0,1.0,1.0,0.5,0.5,0.3468772556797682,1.0,0.15281727225353534,0.16217631738136126,0.00157955861176
Dvl2,0.3651240032907382,1.0,1.0,1.0,0.5,0.5,0.3992136421041391,1.0,0.1758741423193054,0.18664526792906763,-0.00158298251381
Reln,0.001598746467516447,0.9999999999999993,0.9999999998125567,1.0,0.5,0.5,0.004438245655962992,0.04690543158974553,0.0019552754861549885,0.0020750231510779436,-0.021751087445
Klf2,0.2468095605643122,1.0,1.0,1.0,0.5,0.5,0.29531616767845237,1.0,0.13010196101946658,0.138069843880114,0.00170180471995
Tnfrsf8,0.33734329676381514,1.0,1.0,1.0,0.5,0.5,0.3762745700514927,1.0,0.1657683012423426,0.175920511062684,0.00621199279884
Col12a1,0.3483564217408478,1.0,1.0,1.0,0.5,0.5,0.38541441038159435,1.0,0.16979487100213228,0.18019368153413728,0.00305015138152
Hells,0.06312899275638657,1.0,1.0,1.0,0.5,0.5,0.0985249864794298,1.0,0.04340532403341739,0.04606361246132946,0.0162926526933
Slc23a3,0.48206507082707334,1.0,1.0,1.0,0.5,0.5,0.4882371360722513,1.0,0.2150935702060541,0.22826662584680535,0.001016591956
Serpinb6a,0.0025692739892188864,1.0,0.999999999999999,1.0,0.5,0.5,0.006669481078074372,0.07048615887820704,0.00293824944994034,0.003118197755477283,-0.0217731586639
Ripk1,0.00747689781256351,1.0,1.0,1.0,0.5,0.5,0.016587995031885395,0.17530959899296453,0.007307864990918092,0.007755423288677719,0.00855986018845
